IsNonmetal_composition_average,Density_max_value,ShearModulus_arithmetic_average,MeltingT_composition_average,NpValence_composition_average,Density_arithmetic_average,ThirdIonizationEnergy_composition_average,IsMetal_arithmetic_average,NpUnfilled_composition_average,BCCenergy_pa_composition_average,Density_composition_average,NUnfilled_composition_average,IsAlkali_composition_average,ThermalExpansionCoefficient_arithmetic_average,ShearModulus_composition_average,NpValence_arithmetic_average,GSenergy_pa_arithmetic_average,AtomicVolume_difference,BCCenergy_pa_arithmetic_average,BCCfermi_composition_average,IsNonmetal_arithmetic_average,IsMetal_composition_average,BCCvolume_padiff_composition_average,IsCarbon_composition_average,AtomicVolume_arithmetic_average
0.6666666666666666,6689.0,7.0,393.5333333333333,2.6666666666666665,3345.2145,43.356,0.5,1.3333333333333333,-3.191561566666667,2230.619333333333,8.666666666666666,0.0,392.6,4.666666666666667,2.0,-4.7666807775,18557.412665011067,-3.5574665450000005,3.26735715,0.5,0.3333333333333333,-1.3066666666666666,0.0,9313.490833983868
0.4,10490.0,7.825,687.6360000000001,2.2,4758.25,35.7122,0.75,1.4,-2.8074074920000003,4198.6,1.8,0.2,46.575,6.26,1.75,-3.15275977677,58.7722167331871,-2.7585620775,5.200899646,0.25,0.6000000000000001,-4.9270833334,0.0,35.45350604120448
0.0,7470.0,39.0,1625.4,1.2666666666666666,4900.0,33.55616666666666,0.5,2.533333333333333,-6.357090525666669,4214.666666666667,4.366666666666666,0.0,12.15,28.6,1.0,-7.22274162767,7.803673251014301,-6.886210575,9.05660828,0.0,0.36666666666666653,-3.684114942566666,0.6333333333333333,16.11454109110565
0.0,6240.0,11.05,886.3299999999998,2.0,4435.0,35.78,0.5,1.0,-2.256029165,4435.0,1.0,0.0,20.65,11.05,2.0,-2.412058053335,21.366442053959204,-2.256029165,4.83424185,0.0,0.5,-3.8916666665,0.0,44.639909749526794
0.5,11340.0,9.1,545.87205,3.0,7823.0,31.359885,0.6666666666666666,3.0,-3.24644010305,8019.049999999998,3.0,0.0,31.93333333333333,4.836,2.6666666666666665,-3.6869562033333336,3.3746377506746974,-3.459480373333333,6.968837614100001,0.3333333333333333,0.5,-3.087975,0.5,28.172337633543833
0.5,8920.0,15.5,748.4825000000002,2.0,4256.85725,36.44199999999999,0.5,1.0,-3.47532314,4256.85725,3.5,0.0,217.925,15.5,2.0,-4.3655524071875,18580.3672245575,-3.47532314,5.74820297,0.5,0.5,-2.83984375,0.0,4667.181075083694
0.0,6697.0,23.0,918.625,2.0,4698.5,26.8735,1.0,4.0,-3.77005113,4698.5,4.0,0.0,17.05,23.0,2.0,-3.93139273,13.596998926279197,-3.77005113,8.07661762,0.0,1.0,-2.015,0.0,23.3929239806495
0.625,19300.0,7.45,545.25875,2.625,8733.25,28.64475,0.5,2.625,-3.048055135,6582.875,2.75,0.0,60.275,4.075,2.0,-3.7450239753125008,11.693812944427702,-3.280793975,7.79411336625,0.5,0.375,-6.295967261874999,0.0,25.242151947175273
0.6,7310.0,4.5,248.5473333333333,3.4000000000000004,2298.4775,32.946466666666666,0.5,1.4,-1.5053530246666669,1839.526,1.6,0.2,480.5,3.6,3.0,-2.074542065625,18574.641782066534,-1.632504975,2.726676601333333,0.5,0.4,-3.1751666666666667,0.2,9265.884601490696
0.5390835579514826,9780.0,8.675,497.6364150943396,2.929919137466308,6282.0,27.01048787061995,0.75,1.8517520215633425,-2.729938989299192,6188.712488769093,1.9532794249775385,0.10152740341419586,47.3,7.017969451931718,1.75,-2.27782174875,95.87599035212901,-2.09726638,5.655887200646901,0.25,0.4609164420485176,-3.637933513027853,0.0,50.43207624293825
0.5,10490.0,15.0,810.8900000000001,2.5,7715.0,33.915,0.5,0.5,-1.88674141,7715.0,1.0,0.0,52.95,15.0,2.5,-2.1353979887500003,25.583209518743097,-1.88674141,4.272996165,0.5,0.5,-3.8925,0.0,29.867252709262353
0.0,21090.0,40.5,1282.9866666666667,2.0,13893.5,16.866666666666667,1.0,2.0,-4.56832275,11494.666666666668,2.6666666666666665,0.0,9.9,33.666666666666664,1.5,-5.0729360099999985,14.8309599370549,-4.90752656,8.16613847,0.0,1.0,-2.9633333333333334,0.0,22.77594347526165
0.0,13534.0,19.666666666666668,684.752,2.0,8971.333333333332,33.565,0.6666666666666666,1.0,-1.945741933,7009.7,1.0,0.0,32.666666666666664,27.35,1.3333333333333333,-1.5438026613613334,18.7510049877447,-1.3836802933333332,5.9041469135,0.0,0.5,-3.28704597685,0.0,24.591371508993298
0.0,11850.0,10.266666666666666,657.8760000000001,3.2,9290.0,27.8536,0.6666666666666666,2.8,-2.9301273460000004,8070.0,2.8,0.0,20.7,12.56,2.6666666666666665,-3.1292248122233337,6.842582521298201,-2.994133296666667,7.989173122,0.0,0.4,-4.617999999799999,0.0,32.69367478855393
0.5,8920.0,24.0,764.685,2.5,4461.607,38.2205,0.5,0.5,-2.29871649,4461.607,1.0,0.0,8.25,24.0,2.5,-2.7325442875,18305.677095632294,-2.29871649,3.295726795,0.5,0.5,-1.97375,0.0,9164.66848974805
0.5,11340.0,9.1,543.4838,3.0,7822.999999999999,31.323860000000003,0.6666666666666666,3.0,-3.2542438748,7918.3,3.0,0.0,31.93333333333333,5.146000000000001,2.6666666666666665,-3.6869562033333336,3.3746377506746974,-3.459480373333333,6.9875137126,0.3333333333333333,0.5,-3.2846,0.5,28.172337633543833
0.5,8650.0,11.35,544.11,2.0,6734.5,34.15,0.5,1.0,-1.820540075,6734.5,1.0,0.0,37.9,11.35,2.0,-2.1414830675,5.628779170032601,-1.820540075,4.775027435,0.5,0.5,-2.7975,0.0,24.3944150408113
0.5,8920.0,22.66666666666667,816.3162500000002,2.375,5859.0,34.38875,0.6666666666666666,1.375,-3.35371669625,5162.125,1.75,0.0,32.5,20.5,2.333333333333333,-3.9650779595833328,18.3614815118892,-3.5118638533333333,6.5734656299999985,0.3333333333333333,0.5,-5.638437499999998,0.0,23.062637056786734
0.0,5904.0,0.0,696.455,2.0,5815.5,29.5305,1.0,4.0,-3.596677375,5815.5,4.0,0.0,17.55,0.0,2.0,-3.83157220875,2.1134522540955984,-3.596677375,5.212251105,0.0,1.0,-2.04125,0.0,20.6672396101302
0.0,6240.0,8.0,869.596,3.6,5983.5,28.1164,0.5,2.4,-3.386456648,6034.8,2.4,0.0,17.1,9.6,3.5,-3.8960958108350003,12.232722985369199,-3.524541205,7.364606706000002,0.0,0.4,-5.143999999799999,0.0,27.8403272298626
0.0,2630.0,3.05,2162.5714285714284,0.8571428571428571,2545.0,38.74,0.5,4.285714285714286,-4.496646781428572,2484.285714285714,4.285714285714286,0.0,13.6,0.8714285714285713,0.5,-4.180255877085,48.025363511221656,-3.322185585,9.038315895714286,0.0,0.14285714285714285,-1.0992857142857142,0.0,31.31044902089557
0.5,5904.0,0.0,182.98,2.0,2952.6255,39.079,0.5,4.0,-3.517787685,2952.6255,4.0,0.0,129.85,0.0,2.0,-5.61184825625,18572.88845313572,-3.517787685,5.11241701,0.5,0.5,-4.353125,0.0,9306.054740050942
0.0,8650.0,9.5,792.5319999999999,1.2,7188.5,33.8284,1.0,1.2,-2.13018902,7480.8,1.2,0.0,23.1,11.4,1.5,-2.73153167,0.1439402813829993,-2.477651515,4.952834772000001,0.0,1.0,-1.173,0.0,21.6519955964865
0.75,19250.0,80.5,964.85,3.0,9625.7145,41.2005,0.5,1.5,-5.0845138625,4813.57175,3.0,0.0,392.25,40.25,2.0,-8.857796262499997,18576.338432065404,-7.709276115,4.1500192525,0.5,0.25,-1.3312499999999998,0.0,9304.0279504567
0.5714285714285714,6570.0,7.166666666666668,750.7142857142858,2.2857142857142856,5544.333333333332,28.32371428571429,0.6666666666666666,1.1428571428571428,-2.3382248857142858,5380.0,2.142857142857143,0.0,37.03333333333333,6.071428571428571,1.3333333333333333,-2.2581609433333334,20.912487731891503,-2.06594647,4.084606477142858,0.3333333333333333,0.42857142857142855,-3.3828571428571426,0.0,39.689922974035255
0.12,9780.0,10.566666666666666,623.9168,3.6,6946.333333333332,27.3428,0.3333333333333333,2.4000000000000004,-3.2666192707999997,7485.48,2.4000000000000004,0.0,25.73333333333333,12.924,3.666666666666666,-3.528596272223333,8.274654456378801,-3.21008109,7.878472995599999,0.3333333333333333,0.4,-5.00839999984,0.0,32.2163174768604
0.0,5323.0,0.0,1544.32,2.0,3826.5,33.7104,0.0,4.0,-4.71491674,3227.9,4.0,0.0,4.15,0.0,2.0,-5.020478775,2.6445986657458,-4.59018764,8.254103043999999,0.0,0.0,-5.336499999999999,1.0,21.338677049485703
0.75,8920.0,24.0,386.73,2.25,4460.6255,44.7935,0.5,2.25,-3.9536102775,2230.93825,2.5,0.0,128.25,12.0,1.5,-5.9460480150000015,18580.6690246869,-3.850035945,5.8009178925,0.5,0.25,-5.8390625,0.0,9302.164454275351
0.8,8650.0,9.5,372.684,2.4,5236.5,31.64,0.5,2.4,-3.894496768,3188.4,2.4,0.0,78.9,3.8,1.5,-3.10634163375,6.6340963608462005,-2.71168762,8.841958996,0.5,0.2,-6.697190476,0.0,24.8970736362181
0.6666666666666666,7470.0,39.0,764.2333333333332,3.333333333333333,6205.0,33.22233333333333,0.5,0.6666666666666666,-3.659139353333333,5783.333333333334,2.333333333333333,0.0,54.35,26.0,2.5,-5.26298383392,30.4461530030354,-4.961957205,5.520469246666668,0.5,0.3333333333333333,-5.095862069,0.0,27.435780967116198
0.0,7310.0,10.0,666.765,2.0,7003.5,26.665,1.0,4.0,-3.271910125,7003.5,4.0,0.0,21.55,10.0,2.0,-3.39208215,4.108765283400398,-3.271910125,8.393714724999999,0.0,1.0,-2.15,0.0,28.137040802088894
0.0,9321.0,15.5,1454.0,1.5,7524.0,27.359,1.0,1.5,-4.2728915500000015,7524.0,2.0,0.0,13.7,15.5,1.5,-4.5623838024999985,8.372420110643702,-4.2728915500000015,4.789118385,0.0,1.0,-1.5075,0.0,25.910175792499853
0.5,8650.0,9.5,491.29,2.0,5305.0,36.155,0.5,1.0,-1.871564095,5305.0,1.0,0.0,50.4,9.5,2.0,-2.454695471875,5.586520338876202,-1.871564095,5.851940165,0.5,0.5,-5.0059375,0.0,24.373285625233105
0.35000000000000003,7140.0,11.675,624.2745,2.0,5897.5,33.54885,0.75,1.9000000000000004,-2.4992446260000003,5930.300000000001,1.9000000000000004,0.0,27.575,16.345000000000002,2.0,-3.0934840606250003,12.0031208910251,-2.8127968400000003,4.898067179000001,0.25,0.6500000000000001,-2.554875,0.0,20.937241895222627
0.5555555555555556,8650.0,10.25,641.9377777777778,2.3888888888888893,4753.10725,46.31583333333333,0.5,1.9444444444444449,-2.6093807266666667,2771.9605555555554,2.833333333333333,0.0,203.375,5.4444444444444455,1.25,-4.225271398542501,18584.89939922412,-3.1693022375,4.4814341822222215,0.25,0.2777777777777778,-1.0965277777777778,0.0,4663.531170881071
0.4,8650.0,9.5,483.45200000000006,1.2,5236.5,34.56,0.5,1.2,-2.317417904,5919.2,1.2,0.0,78.9,11.4,1.5,-3.10634163375,6.6340963608462005,-2.71168762,6.390126648000001,0.5,0.6,-3.271095238,0.0,24.8970736362181
0.0,7353.0,10.0,1217.5,1.5,6540.0,25.886999999999997,1.0,1.5,-4.394102645,6540.0,5.5,0.0,7.7,10.0,1.5,-4.682134375,12.232853275822198,-4.394102645,4.865766895,0.0,1.0,-1.4125,0.0,27.840392375089102
0.5,6697.0,6.666666666666668,498.24,2.75,3396.333333333333,33.739999999999995,0.6666666666666666,1.75,-2.714357625,3037.25,2.0,0.25,57.33333333333333,5.0,2.333333333333333,-3.059304694583333,65.47440605030451,-2.618213783333333,6.00280438,0.3333333333333333,0.5,-6.721562499999999,0.0,49.999640361145346
0.6153846153846154,10280.0,11.325,611.5826923076924,2.4615384615384617,4787.60725,52.554769230769224,0.75,1.2307692307692308,-3.5970602838461536,2072.4563076923073,2.9615384615384617,0.19230769230769232,213.45,4.557692307692308,1.0,-5.379390592082499,18576.696285801598,-4.76775778,3.603817520769231,0.25,0.38461538461538464,-1.0764102563461535,0.0,4670.046525093316
0.8181818181818181,6110.0,14.2,398.6363636363637,3.2727272727272725,3390.10725,48.28590909090909,0.5,1.6363636363636362,-3.0378590309090914,1452.6561363636365,2.2727272727272725,0.0,213.975,5.331818181818182,2.0,-4.71241452625,18578.35226826842,-3.99442333,3.603157599545455,0.5,0.18181818181818185,-2.1143181818181818,0.0,4672.143500028179
0.8999999999999999,19050.0,37.0,476.112,3.4,7611.0,30.416999999999998,0.3333333333333333,2.0,-4.140301075,3641.6,4.0,0.0,70.3,11.1,2.333333333333333,-6.930021905416666,7.465274414595702,-6.234413216666668,8.936399521999999,0.6666666666666666,0.1,-8.778360118999997,0.0,25.37650500445263
0.0,5904.0,0.0,696.455,2.0,5815.5,29.5305,1.0,4.0,-3.596677375,5815.5,4.0,0.0,17.55,0.0,2.0,-3.83157220875,2.1134522540955984,-3.596677375,5.212251105,0.0,1.0,-2.04125,0.0,20.6672396101302
0.6666666666666666,16650.0,23.0,1135.95,2.333333333333333,5550.8933333333325,34.12733333333333,0.3333333333333333,1.6666666666666663,-6.1227785866666675,5550.8933333333325,4.0,0.0,342.1,23.0,2.333333333333333,-8.273210885000001,18574.452237059617,-6.1227785866666675,4.928251446666667,0.6666666666666666,0.3333333333333333,-3.1879166666666667,0.0,12400.914287555795
0.5,3120.0,0.0,289.13,2.5,2326.0,38.0,0.5,0.5,-0.98028443,2326.0,1.0,0.5,45.5,0.0,2.5,-1.27318018125,50.1131265207372,-0.98028443,1.049049325,0.5,0.5,-3.00125,0.0,67.58438858460711
0.6666666666666666,12023.0,23.85,938.6833333333334,2.6666666666666665,8421.0,31.52333333333333,0.5,1.3333333333333333,-3.630831706666666,7220.333333333332,1.3333333333333333,0.0,28.4,17.133333333333333,2.0,-4.30428324,12.510418357263902,-3.995877005,5.470170106666667,0.5,0.3333333333333333,-3.8133333333333335,0.0,20.95359544719565
0.7894736842105263,5244.0,3.2,300.2368421052631,3.0,2644.60725,40.77231578947368,0.5,1.7368421052631575,-2.692962186315789,1118.9551578947369,2.1052631578947367,0.0,242.15,1.1894736842105265,1.75,-3.477602511875,18563.983044672757,-2.7239742275,3.9115394221052635,0.5,0.21052631578947367,-2.448984962368421,0.0,4683.375465584614
0.5,3120.0,0.0,289.13,2.5,2326.0,38.0,0.5,0.5,-0.98028443,2326.0,1.0,0.5,45.5,0.0,2.5,-1.27318018125,50.1131265207372,-0.98028443,1.049049325,0.5,0.5,-3.00125,0.0,67.58438858460711
0.6666666666666666,6697.0,7.9,594.8766666666667,4.0,5485.333333333334,29.70666666666667,0.3333333333333333,2.0,-2.6147199633333336,5485.333333333334,2.0,0.0,47.66666666666667,7.9,4.0,-3.0311855558333334,15.450052842806294,-2.6147199633333336,6.164718306666668,0.6666666666666666,0.3333333333333333,-5.958333333333334,0.0,33.3530285127502
0.5,9780.0,5.666666666666668,467.2325,2.75,5151.666666666667,33.22975,0.6666666666666666,1.75,-2.69834549,5068.5,2.0,0.25,46.8,5.175000000000002,2.333333333333333,-2.8473420077766667,48.63906005725031,-2.630880283333333,4.90814983,0.3333333333333333,0.5,-3.88666666675,0.0,46.180042797037295
0.0,9780.0,16.0,766.3576,3.6000000000000005,7572.333333333334,26.91672,0.6666666666666666,2.4000000000000004,-3.2568745927999996,6669.44,2.4000000000000004,0.0,14.4,16.96,3.333333333333333,-3.74411974889,5.292035638417303,-3.5398057633333337,8.136332879600001,0.0,0.4,-5.551599999799999,0.0,33.21052374951423
0.5,6240.0,7.666666666666666,491.06666666666666,2.6666666666666665,4009.0,43.95033333333334,0.3333333333333333,1.3333333333333333,-2.340885191666666,3772.166666666667,1.6666666666666663,0.3333333333333333,44.93333333333334,5.616666666666667,2.6666666666666665,-2.6241119333333334,12.229524256425098,-2.32978141,4.57061571,0.3333333333333333,0.3333333333333333,-3.963333333166666,0.0,33.53460741020916
0.0,11850.0,9.4,664.3960000000001,2.8,9045.0,28.7076,0.5,3.2,-2.601630144,8484.0,3.2,0.0,24.35,10.72,2.5,-2.7069900183350004,5.3158121616389975,-2.543508075,7.818334814000001,0.0,0.4,-4.1419999997999986,0.0,31.298782641727694
